ID|URL|ALEPHIDN|WEBSCHNITT|INTERVALL_H|EBENEN|GATHER_DIR|LAST_ENTRY|LAST_GATHER|LAST_INGEST|TOLOAD_DIR|STATUS|LAST_PID|USR_STAT|ENTRY_DATE|EXTENDED_TEXT|IGNORE_ROBOTS|DEACT_MSG 
1731|http://lv.rlp.de|TT002234854|J|4320|60|/storage/gather/rlb01_20140618112024|18.06.2014 11:12:37|17.12.2014 22:00:51|17.12.2014 23:01:33|null|S |5927055|AK|10.06.2014 10:44:43|N|J|null
1762|www.schifferverein-lahnstein.de|HT018530782|J|8640|69|/storage/gather/rlb01_20140716144028|03.02.2015 07:47:06|16.07.2014 15:20:57|03.02.2015 17:26:07|null|S |5996921|AK|16.07.2014 14:34:47|N|J|null
1822|http://www.wahlen.rlp.de/|HT018473672|J|8760|99|/storage/gather/rlb01_20141126085031|27.11.2014 15:22:45|26.11.2014 19:10:43|27.11.2014 18:44:53|null|S |5890773|AK|26.11.2014 08:43:37|N|J|null
1902|https://www.fachkraefte.rlp.de/de/start/|HT018530776|J|4320|99|/storage/gather/rlb01_20150202105026|03.02.2015 17:52:55|04.02.2015 02:01:09|04.02.2015 12:42:16|null|S |5996924|AK|02.02.2015 10:43:20|N|N|null
1883|http://www.nationalpark.rlp.de|null|J|4320|99|/storage/gather/rlb01_20141212112030|12.12.2014 11:15:04|12.12.2014 17:10:53|null|null|GS|null|AK|12.12.2014 11:15:04|N|N|null
1942|http://www.stadtwerke-kirn.de/|TT002234317|J|8640|99|/storage/gather/rlb01_20150225084023|02.03.2015 12:16:52|25.02.2015 08:50:49|02.03.2015 14:44:05|null|S |6038712|AK|25.02.2015 08:39:27|N|N|null
1943|http://www.gewerbeforum-westerwald.de/|TT002234337|J|8640|99|/storage/gather/rlb01_20150225085024|02.03.2015 12:01:36|25.02.2015 09:00:54|02.03.2015 13:54:14|null|S |6038687|AK|25.02.2015 08:45:17|N|N|null
1944|http://www.rlb.de/Digitalisate/Delkeskamp_Mosel/index1.html|TT002234346|N|0|99|/storage/gather/rlb01_20150225085025|27.02.2015 07:24:39|25.02.2015 09:10:52|27.02.2015 07:44:17|null|S |6030266|AK|25.02.2015 08:47:54|N|N|null
1945|http://www.marksburg.de/|TT002234348|J|8640|99|/storage/gather/rlb01_20150225085027|03.03.2015 10:22:52|25.02.2015 09:00:55|03.03.2015 11:44:33|null|S |6039994|AK|25.02.2015 08:49:55|N|N|null
1946|http://www.kinderkrebshilfe-gieleroth.de/|TT002234359|J|8640|99|/storage/gather/rlb01_20150225090027|02.03.2015 12:20:04|25.02.2015 11:30:58|02.03.2015 14:49:11|null|S |6038718|AK|25.02.2015 08:51:06|N|N|null
1956|http://www.brueckenchor.de/|TT002234416|J|8640|99|/storage/gather/rlb01_20150225114038|03.03.2015 10:31:46|25.02.2015 11:51:01|03.03.2015 12:04:30|null|S |6040004|AK|25.02.2015 11:35:55|N|N|null
1957|http://www.solwodi.de/|TT002234417|J|8640|99|/storage/gather/rlb01_20150225114040|03.03.2015 10:33:14|25.02.2015 16:41:01|03.03.2015 12:46:10|null|S |6040033|AK|25.02.2015 11:37:18|N|N|null
1958|http://www.kabarett-casablanca.de/|TT002234418|J|8640|99|/storage/gather/rlb01_20150225115034|03.03.2015 10:34:10|25.02.2015 12:00:54|03.03.2015 12:23:40|null|S |6040009|AK|25.02.2015 11:46:19|N|N|null
1959|http://www.gemeinde-rehborn.de/|TT002234423|J|8640|99|/storage/gather/rlb01_20150225120028|03.03.2015 10:34:42|25.02.2015 12:21:08|04.03.2015 13:34:08|null|S |6040239|AK|25.02.2015 11:53:09|N|N|null
2142|http://www.ea-aw.de/|null|J|4320|99|/storage/gather/rlb01_20150305084042|05.03.2015 08:32:11|null|null|null|GP|null|AK|05.03.2015 08:32:11|N|N|null
1984|http://www.osterspai.de/|TT002234454|J|8640|99|/storage/gather/rlb01_20150226102031|03.03.2015 12:06:43|26.02.2015 10:21:01|03.03.2015 18:16:18|null|S |6040182|AK|26.02.2015 10:19:19|N|N|null
1985|http://www.naerrische-buben.de/|TT002234462|J|8640|99|/storage/gather/rlb01_20150226103033|03.03.2015 12:07:24|26.02.2015 10:31:05|03.03.2015 17:48:14|null|S |6040121|AK|26.02.2015 10:23:45|N|N|null
1986|http://www.lahnstein.de/|TT002234475|J|8640|99|/storage/gather/rlb01_20150226103035|03.03.2015 12:17:44|26.02.2015 14:41:10|03.03.2015 18:09:28|null|S |6040169|AK|26.02.2015 10:27:48|N|N|null
1987|http://www.ruedesheim-nahe.de/|TT002234476|J|8640|99|/storage/gather/rlb01_20150226103036|03.03.2015 12:18:21|26.02.2015 17:11:10|03.03.2015 17:55:26|null|S |6040146|AK|26.02.2015 10:28:05|N|N|null
1998|http://www.radwanderland.de/|TT002234676|J|8640|99|/storage/gather/rlb01_20150226133038|03.03.2015 12:23:50|26.02.2015 14:01:07|03.03.2015 18:27:56|null|S |6040194|AK|26.02.2015 13:23:26|N|N|null
2024|http://vesalia08.de/|HT018568775|J|8640|99|/storage/gather/rlb01_20150227100037|04.03.2015 12:28:24|27.02.2015 11:51:08|04.03.2015 13:53:10|/exlibris/dtl/j3_1/digitool/home/profile/units/RLB01/load/toload_rlb01_20150227100037|IF|6040251|AK|27.02.2015 09:55:10|N|N|null
2029|http://www.eifelverein.de/reifferscheid/home/|HT018568995|J|8640|99|/storage/gather/rlb01_20150227104043|04.03.2015 13:22:25|27.02.2015 10:41:21|04.03.2015 14:34:29|null|S |6040265|AK|27.02.2015 10:33:05|N|N|null
2044|http://www.vfl-kirchen.de/|HT018569395|J|8640|99|/storage/gather/rlb01_20150302083039|04.03.2015 15:12:34|02.03.2015 09:01:24|04.03.2015 16:37:48|null|S |6040291|AK|02.03.2015 08:29:27|N|N|null
2057|http://www.detlef-boehmer.de/|HT018569876|J|8640|99|/storage/gather/rlb01_20150302115052|05.03.2015 08:40:09|02.03.2015 13:01:53|null|null|NP|null|AK|02.03.2015 11:49:04|N|N|null
2058|http://www.jgv-leubsdorf.de/|HT018569915|J|8640|99|/storage/gather/rlb01_20150302120044|05.03.2015 08:50:20|02.03.2015 12:01:34|null|null|NP|null|AK|02.03.2015 11:50:45|N|N|null
2059|http://malerin-jutta-franke.de/|HT018569923|J|8640|99|/storage/gather/rlb01_20150302120046|05.03.2015 08:53:20|02.03.2015 13:22:20|null|null|NP|null|AK|02.03.2015 11:51:39|N|N|null
2060|http://www.big-band-boden.de/|HT018570066|J|8640|99|/storage/gather/rlb01_20150302120048|05.03.2015 09:51:29|02.03.2015 12:11:32|null|null|NP|null|AK|02.03.2015 11:52:47|N|N|null
2061|http://www.ehrenburg.de/|HT018570093|J|8640|99|/storage/gather/rlb01_20150302121043|05.03.2015 10:03:55|02.03.2015 12:31:37|null|null|NP|null|AK|02.03.2015 12:09:02|N|N|null
2065|http://ov-betzdorf.ov-cms.thw.de/|null|J|8640|99|/storage/gather/rlb01_20150302123044|02.03.2015 12:25:25|04.03.2015 16:21:22|null|null|GS|null|AK|02.03.2015 12:25:25|N|N|null
2066|http://www.thw-jugend-rlp.de/|null|J|8640|99|/storage/gather/rlb01_20150302123046|02.03.2015 12:26:56|02.03.2015 13:02:29|null|null|GS|null|AK|02.03.2015 12:26:56|N|N|null
2067|http://www.kk-ak.de/|null|J|8640|99|/storage/gather/rlb01_20150302124050|02.03.2015 12:30:16|02.03.2015 13:41:34|null|null|GS|null|AK|02.03.2015 12:30:16|N|N|null
2110|http://www.bad-sobernheim.de/|null|J|8640|99|/storage/gather/rlb01_20150303114045|03.03.2015 11:35:45|null|null|null|GP|null|AK|03.03.2015 11:35:45|N|N|null
1862|http://hwk-koblenz.de/|null|J|4320|99|/storage/gather/rlb01_20141210082030|10.12.2014 08:16:52|10.12.2014 16:30:45|null|null|GS|null|AK|10.12.2014 08:16:52|N|N|null
1950|http://www.krebsgesellschaft-rlp.de/|TT002234403|J|8640|99|/storage/gather/rlb01_20150225094025|03.03.2015 10:26:03|25.02.2015 11:10:58|03.03.2015 11:31:04|null|S |6039979|AK|25.02.2015 09:30:46|N|N|null
2022|http://www.krueger-koblenz.de/|HT018568272|J|8640|99|/storage/gather/rlb01_20150227100034|04.03.2015 08:13:01|27.02.2015 10:21:14|04.03.2015 10:02:30|/exlibris/dtl/j3_1/digitool/home/profile/units/RLB01/load/toload_rlb01_20150227100034|IF|6040225|AK|27.02.2015 09:52:41|N|N|null
2025|http://www.ffw-niederfischbach.de/|HT018568957|J|8640|99|/storage/gather/rlb01_20150227100039|04.03.2015 13:04:17|27.02.2015 12:21:22|04.03.2015 14:03:11|null|S |6040258|AK|27.02.2015 09:56:57|N|N|null
2026|http://www.tsg-seesbach.de/|HT018568965|J|8640|99|/storage/gather/rlb01_20150227100041|04.03.2015 13:07:48|27.02.2015 11:21:27|04.03.2015 14:00:53|null|S |6040257|AK|27.02.2015 09:57:46|N|N|null
2027|http://www.ruanda-komitee.de/|HT018568977|J|8640|99|/storage/gather/rlb01_20150227100042|04.03.2015 13:12:52|27.02.2015 10:21:18|04.03.2015 13:53:11|/exlibris/dtl/j3_1/digitool/home/profile/units/RLB01/load/toload_rlb01_20150227100042|IF|6040249|AK|27.02.2015 09:58:58|N|N|null
1922|http://www.heinz-peter-baecker.de|null|J|8640|99|/storage/gather/rlb01_20150211132032|11.02.2015 13:11:15|11.02.2015 13:30:54|null|null|GS|null|AK|11.02.2015 13:11:15|N|N|null
1988|https://mayen-koblenz.drk.de/|null|J|8640|99|/storage/gather/rlb01_20150226104058|03.03.2015 12:18:59|28.02.2015 11:31:04|null|null|GF|null|AK|26.02.2015 10:30:27|N|N|null
1989|http://www.ahrtal.de/|TT002234478|J|8640|99|/storage/gather/rlb01_20150226105032|03.03.2015 12:14:03|26.02.2015 15:31:15|03.03.2015 17:59:44|null|S |6040158|AK|26.02.2015 10:48:37|N|N|null
1990|http://bindweide.de/|TT002234480|J|8640|99|/storage/gather/rlb01_20150226110036|03.03.2015 12:19:23|26.02.2015 11:01:08|03.03.2015 10:24:00|null|S |6039959|AK|26.02.2015 10:53:08|N|N|null
1993|http://www.altenahr.de/|TT002234600|J|8640|99|/storage/gather/rlb01_20150226123031|03.03.2015 12:16:32|26.02.2015 13:31:10|03.03.2015 17:58:53|null|S |6040157|AK|26.02.2015 12:25:16|N|N|null
1994|http://www.vg-asbach.de|TT002234616|J|8640|99|/storage/gather/rlb01_20150226123033|03.03.2015 12:17:17|26.02.2015 13:21:10|03.03.2015 17:57:20|null|S |6040154|AK|26.02.2015 12:27:30|N|N|null
1995|http://www.bad-breisig.de/|null|J|4320|99|/storage/gather/rlb01_20150226123035|26.02.2015 12:29:22|28.02.2015 13:11:05|null|null|GF|null|AK|26.02.2015 12:29:22|N|N|null
2003|http://www.naturbad-meisenheim.de/|TT002234848|J|8640|99|/storage/gather/rlb01_20150226140034|03.03.2015 12:44:43|26.02.2015 14:11:23|02.03.2015 15:14:09|null|S |6038723|AK|26.02.2015 13:56:37|N|N|null
2004|http://www.stadtorchester-andernach.de/|TT002234859|J|8640|99|/storage/gather/rlb01_20150226141042|03.03.2015 12:39:20|26.02.2015 15:31:20|03.03.2015 17:57:44|null|S |6040155|AK|26.02.2015 14:01:10|N|N|null
2006|http://www.vgv-baumholder.de/|TT002234872|J|8640|99|/storage/gather/rlb01_20150226142034|03.03.2015 12:41:27|26.02.2015 14:41:19|03.03.2015 17:55:26|null|S |6040145|AK|26.02.2015 14:12:03|N|N|null
2011|http://www.draisinentour.de/|TT002234949|J|8640|99|/storage/gather/rlb01_20150226143036|03.03.2015 12:45:33|26.02.2015 14:51:19|03.03.2015 18:12:55|null|S |6040175|AK|26.02.2015 14:28:14|N|N|null
2012|http://www.mittelrhein-museum.de/|TT002234969|J|8640|99|/storage/gather/rlb01_20150226143037|03.03.2015 12:46:13|26.02.2015 14:51:20|03.03.2015 18:14:04|null|S |6040176|AK|26.02.2015 14:29:05|N|N|null
2013|http://www.trier-land.de/|TT002234977|J|8640|99|/storage/gather/rlb01_20150226144034|03.03.2015 12:46:55|26.02.2015 15:01:18|03.03.2015 18:37:17|null|S |6040199|AK|26.02.2015 14:31:38|N|N|null
2046|https://www.facebook.com/Stadtkapelle.Betzdorf|HT018566525|J|8640|99|/storage/gather/rlb01_20150302084039|03.03.2015 07:29:56|02.03.2015 07:21:09|03.03.2015 11:05:30|null|S |6039970|AK|02.03.2015 08:36:10|N|N|null
2082|http://www.aero-clubidar-oberstein.de/|null|J|8640|99|/storage/gather/rlb01_20150303074036|03.03.2015 07:35:39|03.03.2015 08:11:15|null|null|GS|null|AK|03.03.2015 07:35:39|N|N|null
2083|http://www.nisterau.de/|TT002234762|J|8640|99|/storage/gather/rlb01_20150303075036|03.03.2015 07:41:33|03.03.2015 08:01:18|03.03.2015 12:33:35|null|S |6040020|AK|03.03.2015 07:41:33|N|N|null
2084|http://www.alflen.de/|TT002234655|J|8640|99|/storage/gather/rlb01_20150303075038|03.03.2015 07:44:19|03.03.2015 08:11:16|03.03.2015 08:33:30|null|S |6039950|AK|03.03.2015 07:44:19|N|N|null
2085|http://www.langweiler.org/|TT002234743|J|8640|99|/storage/gather/rlb01_20150303075039|03.03.2015 07:46:19|03.03.2015 08:01:19|03.03.2015 12:45:53|null|S |6040035|AK|03.03.2015 07:46:19|N|N|null
2090|http://www.studio4arts.de/|null|J|8640|99|/storage/gather/rlb01_20150303082038|03.03.2015 08:16:21|03.03.2015 08:31:10|null|null|GS|null|AK|03.03.2015 08:16:21|N|N|null
2091|http://www.thomaskohl.de/|null|J|8640|99|/storage/gather/rlb01_20150303082040|03.03.2015 08:17:31|03.03.2015 08:31:11|null|null|GS|null|AK|03.03.2015 08:17:31|N|N|null
2092|http://www.mkv-mastershausen.de/|null|J|8640|99|/storage/gather/rlb01_20150303094038|03.03.2015 09:31:56|03.03.2015 09:41:25|null|null|GS|null|AK|03.03.2015 09:30:12|N|N|null
2122|http://www.sv-maulsbach.de/ |null|J|8640|99|/storage/gather/rlb01_20150304112048|04.03.2015 11:19:42|04.03.2015 12:21:30|null|null|GS|null|AK|04.03.2015 11:19:42|N|N|null
1882|http://www.landesrecht.rlp.de|null|J|4320|99|/storage/gather/rlb01_20141212085026|12.12.2014 08:49:17|12.12.2014 08:50:50|null|null|GS|null|AK|12.12.2014 08:49:17|N|N|null
1963|http://www.bbs-betzdorf-kirchen.de|TT002234434|J|8640|99|/storage/gather/rlb01_20150225150055|03.03.2015 10:37:08|25.02.2015 15:11:12|03.03.2015 12:44:41|null|S |6040032|AK|25.02.2015 14:51:02|N|N|null
1965|http://www.triteam-sinzig.de/|TT002234438|J|8640|99|/storage/gather/rlb01_20150225151040|03.03.2015 10:38:09|25.02.2015 15:50:58|03.03.2015 13:07:34|null|S |6040045|AK|25.02.2015 15:03:19|N|N|null
1966|http://www.brauerei-steffens.de/|TT002234439|J|17280|99|/storage/gather/rlb01_20150225151042|03.03.2015 10:38:42|25.02.2015 16:01:10|03.03.2015 13:13:00|null|S |6040050|AK|25.02.2015 15:07:06|N|N|null
1991|http://www.adenau.de/|TT002234537|J|8640|99|/storage/gather/rlb01_20150226111033|03.03.2015 12:15:30|26.02.2015 11:21:12|03.03.2015 17:48:14|null|S |6040122|AK|26.02.2015 11:07:00|N|N|null
2028|http://www.turnverein-gutenberg.de/|HT018568984|J|8640|99|/storage/gather/rlb01_20150227102041|04.03.2015 13:17:48|27.02.2015 10:31:13|04.03.2015 14:04:22|null|S |6040263|AK|27.02.2015 10:14:32|N|N|null
2047|http://www.petra-hoersch.de/|HT018569785|J|8640|99|/storage/gather/rlb01_20150302084040|05.03.2015 07:24:05|03.03.2015 05:31:54|null|null|NP|null|AK|02.03.2015 08:38:05|N|N|null
2097|http://www.rheintal.de/|null|J|8640|99|/storage/gather/rlb01_20150303100042|03.03.2015 09:54:06|03.03.2015 11:41:25|null|null|GS|null|AK|03.03.2015 09:54:06|N|N|null
1802|http://landderhildegard.de/|null|J|4320|0|/storage/gather/rlb01_20140930093023|30.09.2014 09:23:58|30.09.2014 09:40:45|null|null|GS|null|AK|30.09.2014 09:23:58|N|N|null
1954|http://www.kirchliche-sozialstation-andernach-pellenz.de/|TT002234413|J|8640|99|/storage/gather/rlb01_20150225113031|03.03.2015 10:29:56|25.02.2015 14:50:55|03.03.2015 11:44:33|null|S |6039995|AK|25.02.2015 11:25:59|N|N|null
1962|http://www.reichsburg-cochem.de/|HT002234431|J|8640|99|/storage/gather/rlb01_20150225131035|02.03.2015 12:22:10|25.02.2015 13:21:07|02.03.2015 14:44:28|null|S |6038716|AK|25.02.2015 13:04:39|N|N|null
1997|http://www.klotten.de/|TT002234668|J|8640|99|/storage/gather/rlb01_20150226132037|03.03.2015 12:22:51|26.02.2015 13:51:17|03.03.2015 17:55:27|null|S |6040147|AK|26.02.2015 13:10:57|N|N|null
2001|http://www.wald-rlp.de/|TT002234832|J|4320|99|/storage/gather/rlb01_20150226135043|26.02.2015 13:46:16|28.02.2015 14:40:57|null|null|GF|null|AK|26.02.2015 13:46:16|N|N|null
2062|http://www.vulkanpark.com/|HT018570108|J|8640|99|/storage/gather/rlb01_20150302122043|05.03.2015 10:10:35|02.03.2015 12:41:44|null|null|NP|null|AK|02.03.2015 12:16:16|N|N|null
2063|http://www.am-romantischen-rhein.de/|null|J|8640|99|/storage/gather/rlb01_20150302122045|02.03.2015 12:18:34|02.03.2015 12:31:41|null|null|GS|null|AK|02.03.2015 12:18:34|N|N|null
2068|http://www.rheinreise.de/|null|J|8640|99|/storage/gather/rlb01_20150302124052|02.03.2015 12:33:25|03.03.2015 06:01:09|null|null|GP|null|AK|02.03.2015 12:33:25|N|N|null
2069|http://www.sayn.de/|null|J|8640|99|/storage/gather/rlb01_20150302124053|02.03.2015 12:34:07|02.03.2015 13:31:43|null|null|GS|null|AK|02.03.2015 12:34:07|N|N|null
2086|http://www.burgdirekt.de|HT018566532|J|4320|99|/storage/gather/rlb01_20150303080037|03.03.2015 07:52:24|03.03.2015 08:01:21|03.03.2015 08:42:26|null|S |6039952|AK|03.03.2015 07:52:24|N|N|null
2087|http://www.edeltraud-goepel.de/|null|J|8640|99|/storage/gather/rlb01_20150303080039|03.03.2015 07:54:40|03.03.2015 08:01:22|null|null|GS|null|AK|03.03.2015 07:54:40|N|N|null
2088|http://www.smc-andernach.de/|null|J|8640|99|/storage/gather/rlb01_20150303080040|03.03.2015 07:55:39|03.03.2015 08:01:23|null|null|GS|null|AK|03.03.2015 07:55:39|N|N|null
1947|http://www.alaregion.de/|TT002234369|J|8640|99|/storage/gather/rlb01_20150225090029|03.03.2015 10:24:42|25.02.2015 09:20:46|03.03.2015 11:05:43|null|S |6039972|AK|25.02.2015 08:52:11|N|N|null
1967|http://www.villamusica.de/|TT002234442|J|4320|99|/storage/gather/rlb01_20150225152039|03.03.2015 10:50:16|25.02.2015 15:41:07|03.03.2015 13:25:18|null|S |6040052|AK|25.02.2015 15:14:21|N|N|null
1968|http://www.goerres-koblenz.de/|TT002234444|J|4320|99|/storage/gather/rlb01_20150225154036|03.03.2015 10:50:46|25.02.2015 20:41:04|03.03.2015 18:33:05|null|S |6040196|AK|25.02.2015 15:30:50|N|N|null
1982|http://www.rennerod.de/|TT002234446|J|8640|99|/storage/gather/rlb01_20150226100031|03.03.2015 10:52:06|26.02.2015 10:21:00|03.03.2015 17:53:03|null|S |6040133|AK|26.02.2015 09:52:08|N|N|null
1992|http://www.abtweiler.de/|TT002234581|J|8640|99|/storage/gather/rlb01_20150226112040|03.03.2015 12:15:59|26.02.2015 11:41:08|03.03.2015 17:54:35|null|S |6040139|AK|26.02.2015 11:11:28|N|N|null
1999|http://www.stromberg.de/|TT002234818|J|8640|99|/storage/gather/rlb01_20150226134046|03.03.2015 12:37:37|26.02.2015 14:01:08|03.03.2015 17:53:05|null|S |6040134|AK|26.02.2015 13:32:07|N|N|null
2002|http://www.jusos-birkenfeld.de/|TT002234840|J|8640|99|/storage/gather/rlb01_20150226140032|03.03.2015 12:38:44|26.02.2015 14:21:16|03.03.2015 17:54:36|null|S |6040138|AK|26.02.2015 13:51:32|N|N|null
2005|http://awb.aw-online.de/|TT002234865|J|8640|99|/storage/gather/rlb01_20150226141044|03.03.2015 12:39:49|26.02.2015 14:21:18|03.03.2015 17:48:39|null|S |6040128|AK|26.02.2015 14:06:22|N|N|null
2007|http://www.wassersportverein-sinzig.de/|TT002234895|J|8640|99|/storage/gather/rlb01_20150226142037|03.03.2015 12:42:23|26.02.2015 14:31:15|03.03.2015 17:48:29|null|S |6040126|AK|26.02.2015 14:14:01|N|N|null
2008|http://www.gym-kirn.de/|TT002234906|J|8640|99|/storage/gather/rlb01_20150226142039|03.03.2015 12:42:55|26.02.2015 15:11:10|03.03.2015 17:56:10|null|S |6040151|AK|26.02.2015 14:16:47|N|N|null
2009|http://www.beltheim.de/|TT002234916|J|8640|99|/storage/gather/rlb01_20150226142040|03.03.2015 12:43:36|26.02.2015 14:31:17|03.03.2015 17:48:25|null|S |6040124|AK|26.02.2015 14:18:58|N|N|null
2010|http://www.horhausen.de/|TT002234938|J|8640|99|/storage/gather/rlb01_20150226143034|03.03.2015 12:44:10|26.02.2015 15:51:03|03.03.2015 18:20:07|null|S |6040186|AK|26.02.2015 14:21:28|N|N|null
2014|http://www.betzdorf.de/|TT002234836|J|8640|99|/storage/gather/rlb01_20150226144036|03.03.2015 13:30:20|26.02.2015 15:51:05|02.03.2015 14:14:01|null|S |6038699|AK|26.02.2015 14:34:32|N|N|null
2015|http://www.arpmuseum.org|TT002234885|J|4320|99|/storage/gather/rlb01_20150226144038|26.02.2015 14:36:46|26.02.2015 19:11:06|03.03.2015 10:21:55|null|S |6039954|AK|26.02.2015 14:36:46|N|N|null
2042|http://www.rheinklaenge-remagen.de/|HT018569057|J|8640|99|/storage/gather/rlb01_20150302082037|04.03.2015 13:38:40|02.03.2015 08:31:13|04.03.2015 16:36:59|null|S |6040289|AK|02.03.2015 08:18:39|N|N|null
2043|http://www.mgv-freundschaftsbund.de/|HT018569328|J|8640|99|/storage/gather/rlb01_20150302083036|04.03.2015 14:52:46|02.03.2015 08:31:14|04.03.2015 16:34:43|null|S |6040283|AK|02.03.2015 08:20:20|N|N|null
2045|http://www.svweitersburg.de/|HT018569782|J|8640|99|/storage/gather/rlb01_20150302084037|05.03.2015 07:08:01|05.03.2015 03:01:36|null|null|NP|null|AK|02.03.2015 08:30:35|N|N|null
2093|http://www.feuerwehr-rheinbreitbach.de/|null|J|8640|99|/storage/gather/rlb01_20150303094040|03.03.2015 09:31:44|03.03.2015 09:51:15|null|null|GS|null|AK|03.03.2015 09:31:44|N|N|null
1948|http://www.doerrebachtal.de/|TT002234379|J|17280|99|/storage/gather/rlb01_20150225090031|03.03.2015 10:25:22|25.02.2015 09:10:55|03.03.2015 11:14:38|null|S |6039977|AK|25.02.2015 08:53:15|N|N|null
2089|http://www.arthaus-badbertrich.de/|null|J|8640|99|/storage/gather/rlb01_20150303081039|03.03.2015 08:10:02|03.03.2015 08:21:20|null|null|GS|null|AK|03.03.2015 08:10:02|N|N|null
1969|http://www.birdnet-rlp.de/|TT002234445|J|4320|99|/storage/gather/rlb01_20150225154038|03.03.2015 10:51:33|25.02.2015 18:21:09|03.03.2015 18:57:31|null|S |6040205|AK|25.02.2015 15:34:30|N|N|null
1996|http://www.gavmayen.de/|TT002234637|J|4320|99|/storage/gather/rlb01_20150226124041|03.03.2015 12:21:23|26.02.2015 13:01:28|03.03.2015 17:54:35|null|S |6040143|AK|26.02.2015 12:31:55|N|N|null
2000|http://www.thw-sinzig.de/|TT002234828|J|8640|99|/storage/gather/rlb01_20150226135040|03.03.2015 12:38:08|26.02.2015 15:21:13|03.03.2015 17:59:09|null|S |6040156|AK|26.02.2015 13:40:52|N|N|null
2030|http://arenberg-info.de/|HT018569020|J|8640|99|/storage/gather/rlb01_20150227130038|04.03.2015 13:26:53|27.02.2015 15:41:06|04.03.2015 16:45:18|null|S |6040295|AK|27.02.2015 12:53:12|N|N|null
2064|http://www.kyrburg.de/|null|J|8640|99|/storage/gather/rlb01_20150302123042|02.03.2015 12:21:06|02.03.2015 12:41:46|null|null|GS|null|AK|02.03.2015 12:21:06|N|N|null
2071|http://www.bruschied.eu|TT002234411|J|8640|99|/storage/gather/rlb01_20150302155048|03.03.2015 10:29:04|02.03.2015 16:21:15|03.03.2015 18:37:19|null|S |6040200|AK|02.03.2015 15:43:21|N|N|null
2094|http://www.immendorf-aiv.de/|null|J|8640|99|/storage/gather/rlb01_20150303094042|03.03.2015 09:33:16|03.03.2015 09:51:16|null|null|GS|null|AK|03.03.2015 09:33:16|N|N|null
2095|http://www.sc-scheuerfeld.de/|null|J|8640|99|/storage/gather/rlb01_20150303094043|03.03.2015 09:34:03|03.03.2015 09:51:16|null|null|GS|null|AK|03.03.2015 09:34:03|N|N|null
2096|http://www.gewerbeinitiative.de/|null|J|8640|99|/storage/gather/rlb01_20150303094045|03.03.2015 09:34:49|03.03.2015 09:51:17|null|null|GS|null|AK|03.03.2015 09:34:49|N|N|null
2101|http://ov-andernach.ov-cms.thw.de/|null|J|8640|99|/storage/gather/rlb01_20150303102054|03.03.2015 10:10:12|04.03.2015 21:51:26|null|null|GF|null|AK|03.03.2015 10:10:12|N|N|null
2105|http://ov-lahnstein.ov-cms.thw.de/|null|J|8640|99|/storage/gather/rlb01_20150303102102|03.03.2015 10:12:29|03.03.2015 22:21:48|null|null|GS|null|AK|03.03.2015 10:12:29|N|N|null
2048|http://www.tc-blau-weiss-horchheim.de/|HT018569434|J|8640|99|/storage/gather/rlb01_20150302113048|04.03.2015 15:24:16|02.03.2015 12:21:27|04.03.2015 16:43:18|null|S |6040293|AK|02.03.2015 11:25:26|N|N|null
1951|http://www.greenpeace-koblenz.de/|TT002234404|J|8640|99|/storage/gather/rlb01_20150225094027|03.03.2015 10:32:16|25.02.2015 09:40:54|03.03.2015 11:53:06|null|S |6039997|AK|25.02.2015 09:32:11|N|N|null
1955|http://www.rnn.info/|TT002234414|J|6000|99|/storage/gather/rlb01_20150225114036|03.03.2015 10:30:58|25.02.2015 12:21:06|03.03.2015 11:57:28|null|S |6040002|AK|25.02.2015 11:33:04|N|N|null
1964|http://www.burg-eltz.de/|TT002234437|J|8640|99|/storage/gather/rlb01_20150225151038|03.03.2015 10:37:40|25.02.2015 15:21:08|03.03.2015 12:53:20|null|S |6040040|AK|25.02.2015 15:01:40|N|N|null
1983|http://www.winningen.com/|TT002234447|J|8640|99|/storage/gather/rlb01_20150226102029|03.03.2015 12:04:57|26.02.2015 10:31:04|03.03.2015 17:49:57|null|S |6040130|AK|26.02.2015 10:15:19|N|N|null
2016|https://www.lbm.rlp.de|TT002234429|J|4320|99|/storage/gather/rlb01_20150226161048|26.02.2015 16:03:32|26.02.2015 18:21:12|02.03.2015 14:14:41|null|S |6038700|AK|26.02.2015 16:03:32|N|N|null
2050|http://www.montessori-koblenz.de/|HT018569798|J|8640|99|/storage/gather/rlb01_20150302114043|05.03.2015 07:51:20|02.03.2015 11:41:27|null|null|NP|null|AK|02.03.2015 11:36:03|N|N|null
2051|http://www.dehoga-rlp.de/|HT018569804|J|8640|99|/storage/gather/rlb01_20150302114045|05.03.2015 07:54:34|02.03.2015 12:01:30|null|null|NP|null|AK|02.03.2015 11:38:14|N|N|null
2052|http://www.husaren.de/|HT018569813|J|8640|99|/storage/gather/rlb01_20150302114047|05.03.2015 08:04:45|02.03.2015 12:11:28|null|null|NP|null|AK|02.03.2015 11:40:03|N|N|null
2053|http://www.dorothea-kirsch.de/|HT018569823|J|8640|99|/storage/gather/rlb01_20150302115045|05.03.2015 08:10:34|02.03.2015 11:51:35|null|null|NP|null|AK|02.03.2015 11:44:56|N|N|null
